Date,Target_Date,Ticker,Asset,Role,Split,Log_Return,Squared_Return,Target_Squared_Return
2010-08-12,2010-08-13,^GSPC,S&P 500,Benchmark,Train,-0.5393266400071398,0.290873224621391,0.1625452999875135
2010-08-13,2010-08-16,^GSPC,S&P 500,Benchmark,Train,-0.4031690712189038,0.1625452999875135,0.0001450851295226
2010-08-16,2010-08-17,^GSPC,S&P 500,Benchmark,Train,0.0120451288711514,0.0001450851295226,1.468577902179711
2010-08-17,2010-08-18,^GSPC,S&P 500,Benchmark,Train,1.2118489601347648,1.468577902179711,0.021953770624132
2010-08-18,2010-08-19,^GSPC,S&P 500,Benchmark,Train,0.148168048593926,0.021953770624132,2.917412890615769
2010-08-19,2010-08-20,^GSPC,S&P 500,Benchmark,Train,-1.708043585689712,2.917412890615769,0.1346709385478187
2010-08-20,2010-08-23,^GSPC,S&P 500,Benchmark,Train,-0.3669753922919338,0.1346709385478187,0.16390277713582
2010-08-23,2010-08-24,^GSPC,S&P 500,Benchmark,Train,-0.40484907945532,0.16390277713582,2.1370838842155653
2010-08-24,2010-08-25,^GSPC,S&P 500,Benchmark,Train,-1.4618768361991257,2.1370838842155653,0.1078429273773816
2010-08-25,2010-08-26,^GSPC,S&P 500,Benchmark,Train,0.3283944691638116,0.1078429273773816,0.5951299462770594
2010-08-26,2010-08-27,^GSPC,S&P 500,Benchmark,Train,-0.7714466580892417,0.5951299462770594,2.706258727726846
2010-08-27,2010-08-30,^GSPC,S&P 500,Benchmark,Train,1.645071040328303,2.706258727726846,2.1988770754312976
2010-08-30,2010-08-31,^GSPC,S&P 500,Benchmark,Train,-1.4828611113085737,2.1988770754312976,0.0015266062467531
2010-08-31,2010-09-01,^GSPC,S&P 500,Benchmark,Train,0.0390718088492601,0.0015266062467531,8.455147533773362
2010-09-01,2010-09-02,^GSPC,S&P 500,Benchmark,Train,2.9077736386750193,8.455147533773362,0.8171894202177392
2010-09-02,2010-09-03,^GSPC,S&P 500,Benchmark,Train,0.903985298673457,0.8171894202177392,1.7245976673865349
2010-09-03,2010-09-07,^GSPC,S&P 500,Benchmark,Train,1.3132393793160997,1.7245976673865349,1.331137080997026
2010-09-07,2010-09-08,^GSPC,S&P 500,Benchmark,Train,-1.1537491412768317,1.331137080997026,0.4119148762877221
2010-09-08,2010-09-09,^GSPC,S&P 500,Benchmark,Train,0.6418059490903166,0.4119148762877221,0.2323868627390933
2010-09-09,2010-09-10,^GSPC,S&P 500,Benchmark,Train,0.4820652058996721,0.2323868627390933,0.2353748928184681
